ccode,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,IncomeGroup,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,ComplexityGroup,LMF_open_pv,FIN_CUR,CAPITAL,period
PER,1995,111186.2734375,2.37239408493042,23.7039372324944,4.62529169523407,1.53153943821541,3.17966749567144,9.77845238443298,1.76009437243989,47.4932441711426,38.882453918457,56.1040344238281,25.4788341522217,22.5632266998291,28.3944396972656,69.5076599121094,55.2016830444336,83.8136291503906,11.1287029707088,30.9272178475508,12.5998852514905,18.3273325960603,24299160,6717350828.9742,14586423193.4391,9770813015.33824,14301501873.5934,Upper middle income,8.78099765866188,9.62036092071952,0.274483050415585,142077.897966936,1.83410060405731,0.979761636257172,6077,53413,1893,0.116553827269414,1.02443468420952,0.0363067952971864,10.32452,1.06298,11.3875,8.12,7.9,6.5,85.7799987792969,84.66141682,56.9,70,51,7.9,6.5,84.66141682,mec,75.96038055,100,100,"(1990,1995]"
PER,1996,117489.53125,2.42212414741516,22.7123290300369,4.80705264690738,1.57008414098569,3.19626509288458,3.85447027702852,1.6597597213138,47.6026649475098,38.7330207824707,56.4723014831543,27.800931930542,24.280689239502,31.3211765289307,67.4043960571289,53.185359954834,81.6234283447266,11.5379424115177,31.6542040912644,13.3165199179977,18.3376841732667,24753824,7357698732.83625,15884584192.4347,10132013201.3201,14315883846.0271,Upper middle income,8.60655604410326,10.2487116515454,0.277057793067586,145349.360363836,1.02153646945953,0.789164698123932,7263,59495,3527,0.134276206322795,1.0999260491773,0.0652061379182843,12.1569,0.98317,13.14007,,,,86.1500015258789,,62.5,70,55,8.028,6.726,85.980005405,mec,80.38687134,100,100,"(1995,2000]"
PER,1997,125531.5703125,2.47289657592773,24.6221944689751,5.0561694068494,1.62060916238478,3.21194812082698,5.05250213990891,1.56830279424041,49.2823066711426,37.9758605957031,60.588752746582,29.399227142334,24.6377353668213,34.1607131958008,69.165397644043,51.3139877319336,87.0167846679688,8.56218948953654,33.4695458506827,14.4772602562861,18.9922855943966,25210954,8418168168.16817,17965276187.3253,11043543543.5435,16062608640.884,Upper middle income,8.44223661364945,11.679609144805,0.282871122219905,151090.262505168,2.34670782089233,1.1,8355,56462,4267,0.146808174166681,0.992110488306303,0.0749767180334206,13.3342,1.03483,14.36903,,,,88,87.29859399,63.8,70,58.6,8.156,6.952,87.29859399,mec,70.71072388,100,100,"(1995,2000]"
PER,1998,123005.5703125,2.52473306655884,24.8247161507607,4.88122241444755,1.58539568326032,3.22683395818016,-3.52134791244576,1.48858373531771,49.4098205566406,37.461238861084,61.3584060668945,29.5962200164795,24.1968078613281,34.9956321716309,69.2234268188477,50.7256698608398,87.7211761474609,7.24782175213469,32.9530217853936,13.7029018488677,19.2501199365259,25658062,7605311667.91835,19122604322.038,10684099132.9282,16295117195.2278,Upper middle income,8.32587122540267,10.7862962043066,0.286256392646276,144335.833098949,2.34670782089233,1.1,8735,56029,3604,0.159981684981685,1.02617216117216,0.066007326007326,14.95311,0.78894,15.74205,,,,87.5,87.29404872,65,70,65.2,8.284,7.178,87.29404872,lec,78.31040192,100,100,"(1995,2000]"
PER,1999,122968.25,2.57186794281006,21.9191193580627,4.81072002753128,1.57084676678811,3.24107942518171,-1.45489164722161,1.42454670015453,50.4189949035645,38.7060127258301,62.1319732666016,30.8861217498779,25.3182716369629,36.453971862793,69.9518585205078,52.0937423706055,87.8099746704102,3.46965996293021,33.2057765558493,15.3968880071118,17.8088885487375,26078293,7727286157.48264,20450673375.5453,8937804697.88743,13934419148.6206,Upper middle income,8.24135199367439,9.67783318742518,0.272592112732246,132962.368912178,2.34670782089233,1.1,10442,55568,3929,0.211470695451416,1.12535947182956,0.0795698489205719,19.50309,1.2975,20.80059,,,,87.25,87.35236347,69.2,70,66,8.412,7.404,87.35236347,mec,86.98517609,100,100,"(1995,2000]"
PER,2000,126370.890625,2.60804152488709,21.4949265122414,4.87638361652361,1.58440388295496,3.25481727654739,1.3557116166848,1.3737851365681,52.1551933288574,40.9856567382813,63.3247299194336,33.1816902160645,27.6624736785889,38.7009010314941,71.1286926269531,54.308837890625,87.9485549926758,3.75733833344472,35.5380321623178,16.7683737208169,18.7696584415009,26459944,8676752915.55632,22045643421.847,9712312673.71558,14463812705.3445,Upper middle income,8.05703426860722,9.92393514615349,0.28044642079365,140645.522222125,2.34670782089233,1.1,11567,55629,3939,0.226781688069797,1.09065777864915,0.0772277227722772,21.37852,0.97623,22.35475,8.59,8.54,7.63,87.8499984741211,87.18411767,68.7,70,67.8,8.54,7.63,87.18411767,mec,84.72970581,100,100,"(1995,2000]"
PER,2001,127101.2734375,2.64082050323486,20.6651106476784,4.83985838474834,1.57688546095096,3.26809873637207,-0.751842200399566,1.32814598246833,51.8805541992188,40.3059577941895,63.4551734924316,33.4419975280762,28.6207332611084,38.2632637023926,70.3191299438477,51.9911842346192,88.6470794677734,1.97709878502054,35.0644014310212,16.6013795219337,18.4630219090874,26799285,8637724124.16978,23544831977.1176,9606339614.03609,14883286901.3256,Upper middle income,7.9044568369253,10.1103058698432,0.278621168672075,138900.517118943,2.34670782089233,1.1,12484,55819,4375,0.241877046480538,1.08149109720419,0.0847654660647511,22.73774,1.24596,23.9837,8.52,8.46,7.48,88.0716705322266,88.68355094,69.6,70,66.6,8.46,7.48,88.68355094,lec,84.01503754,100,100,"(2000,2005]"
PER,2002,134909.390625,2.67401123046875,20.9534212946892,5.07150188193303,1.623637002914,3.28096636962637,4.67515419630435,1.28676332542956,47.778491973877,39.0851097106934,56.4718856811524,33.9557037353516,28.2370834350586,39.6743278503418,61.6012878417969,49.9331245422363,73.2694473266602,0.193135003853741,35.2491813317695,17.2748078529874,17.9743734787821,27100968,9462717116.29758,25386259535.9145,9845922051.34036,15259957607.9209,Upper middle income,7.77646172167646,10.3393396991595,0.274765521509561,138241.055928428,2.34670782089233,1.1,13215,58898,5283,0.242695267304549,1.08166975813116,0.09702301151494,22.90069,1.21604,24.11673,8.36,8.2,7.58,88.5437622070313,90.078180267,64.8,70,60.4,8.2,7.58,90.078180267,lec,83.47429657,100,100,"(2000,2005]"
PER,2003,143292.65625,2.70761942863464,20.958299934864,5.31940187492393,1.6713608675073,3.29352821863052,4.77238645932991,1.25618490041539,48.8546295166016,40.6423492431641,57.0669097900391,34.8413047790527,28.9892082214356,40.6933937072754,62.8679542541504,52.2954864501953,73.4404220581055,2.25937753363073,37.6246103251002,19.0146669472489,18.6099433778513,27372226,11167509772.3615,26993344237.2083,10929811450.9083,15625328193.3184,Upper middle income,7.60334417854183,10.896996596134,0.280908628155081,149226.876483281,2.34670782089233,1.1,13690,64053,7741,0.231857058175968,1.08481666525531,0.131103395715133,21.91863,1.38628,23.30491,8.36,8.2,7.57,90.1948394775391,90.501052236,64.6,70,59.8,8.2,7.57,90.501052236,lec,83.95313263,100,100,"(2000,2005]"
PER,2004,154704.28125,2.74164962768555,19.7856903076172,5.67239337218358,1.73561114017189,3.30590429155555,6.42502726645853,1.23760729250315,49.9514503479004,42.9380683898926,56.9648399353027,35.219970703125,30.1638126373291,40.2761383056641,64.6829376220703,55.712329864502,73.6535491943359,3.66247320092233,41.9360782679273,22.91223375085,19.0238445170772,27624213,15298201417.7749,30965436742.7383,12701974339.4458,17251175934.1497,Upper middle income,7.3981696069862,12.6645255678191,0.284340996342981,174390.195498374,2.34670782089233,1.1,14184,69366,8274,0.212621795832709,1.03981412082147,0.124029380902413,19.93152,1.30847,21.23999,8.12,7.96,7.09,90.7140197753906,90.741108346,64.7,70,59.8,7.96,7.09,90.741108346,lec,78.44402313,100,100,"(2000,2005]"
PER,2005,170804.875,2.77610778808594,19.3810388445854,6.18624898107581,1.82232892257605,3.31819290052566,8.67177824041656,1.22886089701124,52.6557159423828,46.3076171875,59.0038261413574,37.3127365112305,33.7748146057129,40.8506546020508,67.9987030029297,58.8404159545899,77.1569976806641,1.61630193862543,47.3573174768394,26.8487611117093,20.5085563651301,27866145,20421330421.3304,35350563266.9046,15598932265.5989,19351971193.2062,Upper middle income,7.23919939335,15.8376376062331,0.296244700317573,200903.226895738,2.34670782089233,1.1,16936,75832,12281,0.225903694811258,1.01149793250634,0.163812191543284,20.88471,1.48303,22.36774,8.06,8.05,6.89,91.1726913452148,91.2737682375,61.3,70,59.8,8.05,6.89,91.2737682375,lec,74.15325928,,,"(2000,2005]"
PER,2006,193821.265625,2.75700330734253,21.4935421943665,6.93458522842508,1.93652124353192,3.33041517965204,11.419232095587,1.22222791263735,54.8199501037598,49.1320037841797,60.5079002380371,39.0285224914551,36.3574676513672,41.6995811462402,70.6113739013672,61.9065361022949,79.3162231445313,2.00225801248819,51.7850560338442,30.536636453521,21.2484195803232,28102056,27068649606.0588,35768518864.1315,18835277591.1562,21809576339.7831,Upper middle income,7.13575042308453,19.5469492339019,0.301749666170605,226765.123000035,2.34670782089233,1.1,21960,90722,17423,0.24986630559696,1.03225733043567,0.198243198652816,23.10482,1.66429,24.76911,8.14,8.14,7.03,,93.962883604,60.5,50,67.2,8.14,7.03,93.962883604,lec,76.06358337,,,"(2005,2010]"
PER,2007,215568.15625,2.73803019523621,23.2546970248222,7.61920809064002,2.03067243918511,3.34260469065741,9.41511956531849,1.21895110053729,57.6500549316406,51.5432319641113,63.7568855285645,42.6864776611328,39.3482933044434,46.0246696472168,72.613639831543,63.7381782531738,81.4890975952149,1.77998644680372,55.6881132836815,31.5221165305465,24.165996753135,28333052,32206455736.6571,38151320067.8873,24690635985.938,26454953435.8484,Upper middle income,7.08968261003019,22.4055724049259,0.331228963473728,252052.526854766,2.34670782089233,1.1,29092,125686,29816,0.284693747736992,1.22996075821778,0.291778797694423,26.23007,2.23497,28.46504,8.35,8.35,7.36,,94.095945465,62.7,50,72.6,8.35,7.36,94.095945465,lec,90.1261673,,,"(2005,2010]"
PER,2008,236701.203125,2.71918773651123,26.5589773654938,8.26413570540319,2.11192515295589,3.35487344646199,8.12527137707795,1.22687558045813,59.6489372253418,51.8645210266113,67.4333572387695,47.9754943847656,41.9355201721191,54.0154647827148,71.322380065918,61.7935180664063,80.8512496948242,5.78587598206755,58.4337673899053,29.7276302098838,28.7061371800215,28562317,35836836528.9313,41120167706.8852,34605420554.3593,33063469769.1054,Upper middle income,7.02891031766298,25.7766784640963,0.380576453432519,285933.332671779,2.34670782089233,1.1,34034,125940,20325,0.279861853465998,1.03560562453746,0.167132637118658,26.81351,1.40459,28.2181,8.43,8.43,7.56,,97.629237381,63.8,60,73.4,8.43,7.56,97.629237381,lec,71.77317047,,,"(2005,2010]"
PER,2009,238743.109375,2.70047473907471,19.5244312286377,8.23209328318012,2.10804033024356,3.36734778744425,-0.388482271233181,1.24743409822545,62.4334373474121,47.6257667541504,77.2411117553711,53.8703384399414,33.4674949645996,74.2731857299805,70.9965362548828,61.7840309143066,80.2090454101563,2.93623153596701,48.1119296153519,26.4420527390278,21.669876876324,28792655,31948077816.878,39766355011.5197,26182192417.5022,27793161728.007,Upper middle income,6.96077449185651,21.9126514921511,0.312457275193326,233607.749311821,2.34670782089233,1.1,36803,144756,32808,0.303584980367572,1.19408057544462,0.270630547398291,28.56518,1.88844,30.45362,8.56,8.56,8,,97.461508357,64.6,60,79.4,8.56,8,97.461508357,lec,87.01711273,,,"(2005,2010]"
PER,2010,272063.53125,2.68189072608948,22.0597714185715,9.26216422928199,2.22593773941529,3.38009787037936,11.789740917173,1.27500829351188,62.6437492370606,48.3030548095703,76.9844436645508,54.6779670715332,34.3340911865234,75.0218353271484,70.6095275878906,62.2720184326172,78.9470443725586,1.52832059732903,51.6728089370033,27.8261641521748,23.8466447848286,29027674,41051644189.5862,41051644189.5862,35180701568.0861,35180701568.0861,Upper middle income,6.88951448977466,25.8259865773393,0.333996636124015,267259.327892924,2.34670782089233,1.1,46295,186450,44120,0.311620737469878,1.25503156931113,0.296980385293682,29.13072,2.2496,31.38032,8.63,8.63,8.03,,97.323452863,67.6,70,85,8.63,8.03,97.323452863,lec,91.58181,,,"(2005,2010]"
PER,2011,300069.21875,2.69885945320129,21.2704628705978,10.0829748599691,2.31084834409934,3.39316483310965,8.49106046840547,1.30669627302824,64.0872344970703,49.1129188537598,79.0615615844727,58.23779296875,37.0274200439453,79.4481735229492,69.9366836547852,61.1984176635742,78.6749572753906,3.36931095333853,55.9882802838607,30.5027597563889,25.4855205274718,29264318,52392070004.7202,43304970018.1141,43774372753.3495,39963734686.0162,Upper middle income,6.80329185787402,29.9452222996907,0.35082018710209,310813.480473468,2.34670782089233,1.1,53740,199839,39858,0.31499662964157,1.17135488408898,0.233627384894933,29.29464,1.80412,31.09876,8.56,8.56,8.04,,98.3030099675,68.6,70,86,8.56,8.04,98.3030099675,lec,84.2191925,,,"(2010,2015]"
PER,2012,319110.875,2.71593523025513,21.4544489979744,10.5809620368956,2.35905635205958,3.40648226086954,4.82080079602381,1.33174277598895,63.0025444030762,48.3951873779297,77.6098937988281,57.2526397705078,35.9812278747559,78.524040222168,68.7524490356445,60.8091545104981,76.6957550048828,3.65570906781008,52.6198952632294,27.4496143710972,25.1702808921321,29506788,52881407340.0061,44650075305.204,48490294206.8547,43959183599.2471,Upper middle income,6.73675849219996,30.0864317434864,0.348499963365798,313952.932415799,2.34670782089233,1.1,66545,245494,46160,0.345227410677693,1.27359317690149,0.239472496459273,32.23731,2.06912,34.30643,8.47,8.47,7.89,,,68.7,70,85,8.47,7.89,98.30535391275,lec,90.06732941,,,"(2010,2015]"
PER,2013,332082,2.73311901092529,21.9077482819557,10.8645255450184,2.38550294455596,3.41987898181583,2.64465924963826,1.33967209462957,62.2099761962891,46.5813522338867,77.8385925292969,58.0948791503906,34.2461738586426,81.9435882568359,66.325065612793,58.9165344238281,73.7335968017578,2.80671650937615,49.7871424471444,24.8082994208508,24.9788430262935,29773987,49908212739.1835,44397939048.1813,50251304637.4773,45219318326.766,Upper middle income,6.67529302214893,27.0331208748167,0.347181951045996,296004.069462,2.34670782089233,1.1,75513,256452,44798,0.373715728001584,1.26918737008809,0.221706423834505,35.73486,1.81755,37.55241,8.44,8.44,7.89,,98.307697858,68.2,70,85,8.44,7.89,98.307697858,lec,90.27063751,,,"(2010,2015]"
PER,2014,340426,2.75041174888611,20.88453322649,10.9909309875671,2.39707047707215,3.43312729743876,1.15675325161897,1.32483156229317,62.9452819824219,45.5284729003906,80.3620910644531,55.6592254638672,33.5062026977539,77.8122482299805,70.2313385009766,57.5507392883301,82.9119491577148,3.24496304244158,46.8531210912899,22.6069703758151,24.2461507154749,30090359,45392391687.2138,42709459008.6594,48683691440.6481,44771422613.8326,Upper middle income,6.63314055596553,24.4236353111741,0.342384362364194,276735.712286905,2.34670782089233,1.1,83834,266483,45339,0.41317686950779,1.31336464581249,0.223453802593383,37.96838,2.05266,40.02104,8.41,8.41,7.61,,98.353580715,67.4,70,87,8.41,7.61,98.353580715,lec,95.86132813,,,"(2010,2015]"
PHL,1996,358083.75,2.36170101165772,21.6700851917267,5.0119421514079,1.61182349494963,4.2689434026392,6.63240595319361,2.27978296505524,59.6737670898438,66.4314498901367,52.9160766601563,51.6858787536621,71.0473480224609,32.3244209289551,67.6616439819336,61.815559387207,73.5077285766602,7.47610377787908,89.7999559836863,40.5066572372304,49.2932987464559,71401749,33559012347.5627,38197217799.3736,40838581460.7277,43985649130.7948,Lower middle income,9.58691528909239,133.965431909948,0.599652798402885,208653.73322691,-0.0036780268419534,0.54868803024292,10716,85936,9745,0.11674219975597,0.936203590726861,0.106163935854976,8.98774,0.52075,9.50849,,,,86.5999984741211,91.467727705,60.2,50,47,7.094,6.088,91.467727705,mec,79.00170898,87.5,75,"(1995,2000]"
PHL,1997,352164.03125,2.38218402862549,23.1775835156441,4.81988858469135,1.57275081258609,4.29134625233804,-3.90726823635488,2.24028496988451,63.0215797424317,71.0458755493164,54.9972801208496,57.5586853027344,79.1876831054688,35.9296836853027,68.4844741821289,62.9040641784668,74.0648651123047,5.59025939650602,108.25031740073,48.9564820007722,59.2938353999579,73030884,40312853104.9483,44748139560.9224,48825070324.0846,49919474070.5297,Lower middle income,9.43202069868601,193.683786906342,0.713974744086395,255266.655613972,-0.0036780268419534,0.54868803024292,8628,84289,5384,0.0945700067957121,0.923877063375496,0.0590130872262534,10.4116,0.673,11.0846,,,,88.8000030517578,92.44262539,62.2,50,53.2,7.088,6.276,92.44262539,mec,81.28527832,87.5,75,"(1995,2000]"
PHL,1998,323619.625,2.40284466743469,20.3665837645531,4.33262305076519,1.46617314399661,4.31339568520792,-10.6577668589473,2.20494328698821,65.0233764648438,71.9667053222656,58.0800514221192,58.6134872436524,76.2868804931641,40.9401016235352,71.4332733154297,67.6465377807617,75.2200088500977,9.2349343226712,98.6622393293651,44.7642271010871,53.898012228278,74672014,32322918340.5473,35335895653.8603,38918153194.9233,42582259697.3104,Lower middle income,9.21257766052446,158.105697731218,0.649512175934798,235643.212201436,-0.0036780268419534,0.54868803024292,11514,93834,6408,0.159458224271885,1.29951389754456,0.0887448585317213,15.58156,1.07192,16.65348,,,,91.5,93.634446297,62.8,50,59,7.082,6.464,93.634446297,mec,101.193985,81.25,75,"(1995,2000]"
PHL,1999,315409.6875,2.42368412017822,17.5465658307076,4.13187028558727,1.41873015811876,4.3351422309036,-4.74429858778487,2.17465456956791,60.8238334655762,61.851692199707,59.7959632873535,53.0613784790039,61.7774200439453,44.3453369140625,68.5862731933594,61.9259567260742,75.2465896606445,5.93904901780807,94.9094577402324,45.4893069441421,49.4201507960903,76325927,37753916618.486,38928510412.1592,41016326204.303,43305728796.1836,Lower middle income,9.05916381624063,67.4926736601235,0.476544935906194,173139.332221469,-0.0036780268419534,0.54868803024292,13265,107466,7340,0.159828905355744,1.29484908729442,0.0884390625941322,14.97553,1.09283,16.06836,,,,91.1500015258789,93.905209032,61.9,50,58.4,7.076,6.652,93.905209032,mec,97.29180145,81.25,75,"(1995,2000]"
PHL,2000,324633.1875,2.44470477104187,16.902394592762,4.16241382885281,1.42609515331518,4.356600737759,0.736499519641187,2.14585068553976,63.4697036743164,64.0306854248047,62.9087104797363,58.3049697875977,66.7511901855469,49.8587493896484,68.6344299316406,61.310188293457,75.9586715698242,3.9771250324928,104.7298556865,51.3692917430617,53.360563943438,77991755,41622636594.8588,44270829415.3324,43236090787.9254,48413492933.0776,Lower middle income,8.87327641239558,81.0782577986757,0.536455259876086,192884.978889808,-0.0036780268419534,0.54868803024292,11565,100862,4325,0.142737247448255,1.24485639880034,0.0533799044715698,16.98466,1.27367,18.25833,6.7,7.07,6.84,92.3499984741211,96.225942076,62.5,50,64.6,7.07,6.84,96.225942076,mec,92.8577652,81.25,75,"(1995,2000]"
